title,alternativeTitle,regDate,subjectCategory,person,referenceIdentifier
세이프 헤이븐,SAFE HAVEN,2013,"드라마,멜로드라마","코비 스뮬더스,줄리앤 허프 ,안토니오 데이비드 라이온스",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003948.JPG
극장판 요술공주 밍키 - 꿈속의 윤무, ,2013,"가족,아동,판타지","김현지(밍키 목소리 ),신용우(피터/왕 목소리 ),임채헌(아빠/뭉뭉 목소리 )",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003978.JPG
"페어웰, 마이퀸", ,2013,"드라마,시대극/사극","레아 세이두,다이안 크루거,버지니 레도엔",http://file.koreafilm.or.kr/thm/02/00/02/08/TN_DPF004043.JPG
체브라시카, ,2013,"가족,판타지","김정인,김기현",http://file.koreafilm.or.kr/thm/02/00/02/08/TN_DPF004042.JPG
머드, ,2013,드라마,"매슈 매코너헤이,타이 쉐리던,리즈 위더스푼",http://file.koreafilm.or.kr/thm/02/00/02/07/TN_DPF004029.JPG
DEAD AND,DEAD AND (DEDEU ENDEU),2013,"드라마,미스터리,스릴러","김민준(정승호),우상전(순삼),최준용(정배)",http://file.koreafilm.or.kr/thm/02/00/02/02/TN_DPK006067.JPG
폭렬닌자 키사라기, ,2013,"액션,에로","타케 다리나,코가 미츠키,사토 유이치",http://file.koreafilm.or.kr/thm/02/00/02/07/TN_DPF004028.JPG
오렌지, ,2013,"드라마,코메디","라이턴 미스터,휴 로리,엘리아 쇼캣",http://file.koreafilm.or.kr/thm/02/00/02/07/TN_DPF004025.JPG
더 컴퍼니 맨, ,2013,드라마,"벤 애플랙,크리스 쿠퍼,케빈 코스트너",http://file.koreafilm.or.kr/thm/02/00/02/07/TN_DPF004023.JPG
코리아,AS ONE (KO-RI-A),2013,"드라마,스포츠","하지원(현정화),배두나(리분희),한예리(류순복)",http://file.koreafilm.or.kr/thm/02/00/01/66/TN_DPK005473.JPG
주유소 습격사건 2,AT THE GAS STATION 2 (JU-YU-SO SEUP-GYEOK-SA-GEON 2),2013,"액션,코메디","지현우(원펀치),조한선(하이킥),문원주(들배지기)",http://file.koreafilm.or.kr/thm/02/00/01/30/TN_DPK003994.jpg
킬 미,KILL ME,2013,"코메디,멜로드라마","신현준(윤현준),강혜정(서진영),김혜옥(윤여경)",http://file.koreafilm.or.kr/thm/02/00/01/22/TN_DPK003684.jpg
홍길동의 후예,THE DESCENDANTS OF HONG GIL-DONG(HONGGILDONGUI HUYE),2013,"액션,코메디,드라마,활극","이범수(홍무혁),김수로(이정민),성동일(송재필)",http://file.koreafilm.or.kr/thm/02/00/01/22/TN_DPK003664.jpg
필스, ,2013,"드라마,코메디,범죄","제임스 맥어보이,제이미 벨,이모건 푸츠",http://file.koreafilm.or.kr/thm/02/00/02/07/TN_DPF004020.JPG
애자,GOODBYE MOM(AEJA),2013,"드라마,코메디","최강희(애자),김영애(영희),배수빈(철민)",http://file.koreafilm.or.kr/thm/02/00/01/21/TN_DPK003633.jpg
집행자,THE EXECUTIONER (JIPHAENGJA),2013,"드라마,사회물(경향)","조재현(종호),윤계상(재경),박인환(김교위)",http://file.koreafilm.or.kr/thm/02/00/01/22/TN_DPK003692.jpg
"바다 쪽으로, 한 뼘 더","ONE STEP MORE TO THE SEA (BADAJJOGEURO, HAN PPYEOM DEO)",2013,"드라마,청춘영화","김예리(원우),박지영(연희),김영재(선재)",http://file.koreafilm.or.kr/thm/02/00/03/82/TN_DPK10264A.jpg
요가학원,YOGA SCHOOL (YOGAHAGWON),2013,공포(호러),"유진(효정),차수연(나니),조은지(인순)",http://file.koreafilm.or.kr/thm/02/00/01/21/TN_DPK003632.jpg
싸이보그 그녀,CYBORG SHE,2013,"코메디,멜로드라마,SF","아야세 하루카(그녀),코이데 케이스케(키타무라 지로),다케나카 나오토(교수)",http://file.koreafilm.or.kr/thm/02/00/02/89/TN_DPK009915.JPG
거북이 달린다,RUNNING TURTLE(GEOBUGI DALLINDA),2013,"드라마,범죄,액션","김윤석(조형사),정경호(송기태),견미리(아내)",http://file.koreafilm.or.kr/thm/02/00/02/89/TN_DPK009918.JPG
보트,(BOAT),2013,"액션,드라마","츠마부키 사토시(토오루),하정우(형구),차수연(지수)",http://file.koreafilm.or.kr/thm/02/00/01/17/TN_DPK003599.jpg
부.산(父.山),CITY OF FATHERS(BUSAN),2013,"액션,드라마","김영호(조태석),고창석(김강수),유승호(김종철)",http://file.koreafilm.or.kr/thm/02/00/01/22/TN_DPK003652.jpg
러빙이비자:섹슈얼아일랜드, ,2013,"드라마,멜로드라마","얀 쿠이즈먼,산네 보겔,짐 배컴",http://file.koreafilm.or.kr/thm/02/00/02/07/TN_DPF003997.JPG
"지금, 이대로가 좋아요","SISTERS ON THE ROAD (JIGEUM, IDAEROGA JOAYO)",2013,드라마,"공효진(명주),신민아(명은),추귀정(혜숙)",http://file.koreafilm.or.kr/thm/02/00/02/88/TN_DPK009900.JPG
김씨표류기,CASTAWAY ON THE MOON(GIMSSIPYORYUGI),2013,"코메디,드라마","정재영(남자김씨),정려원(여자김씨),박영서(철가방)",http://file.koreafilm.or.kr/thm/02/00/01/17/TN_DPK003578.jpg
구세주 2,OH! MY GOD 2(GUSEJU 2),2013,코메디,"최성국(향기때문에 피부과 다닌 임정환),이영은(이에 자주 김 끼는 이은지),안문숙(털 많은 남자를 사랑하는 과격한 여기사 구세주)",http://file.koreafilm.or.kr/thm/02/00/03/90/TN_DPK10120B.jpg
차우,CHAW(CHAU),2013,"액션,코메디,어드벤처","엄태웅(김순경),장항선(천일만),윤제문(백포수)",http://file.koreafilm.or.kr/thm/02/00/03/83/TN_DPK10117A.jpg
그림자 살인,PRIVATE EYE (GEURIMJA SARIN),2013,"시대극/사극,범죄,미스터리,스릴러","황정민(진호),류덕환(광수),엄지원(순덕)",http://file.koreafilm.or.kr/thm/02/00/01/16/TN_DPK003566.jpg
킹콩을 들다,LIFTING KING KONG(KINGKONGEUL DEULDA),2013,"드라마,스포츠","이범수(이지봉),조안(박영자),이윤희(서여순)",http://file.koreafilm.or.kr/thm/02/00/03/90/TN_DPK10104B.jpg
똥파리,BREATHLESS (TTONGPARI),2013,드라마,"김꽃비(연희),이환(영재),양익준(상훈)",http://file.koreafilm.or.kr/thm/02/00/01/15/TN_DPK003562.jpg
슬픔보다 더 슬픈 이야기,MORE THAN BLUE (SEULPEUMBODA DEO SEULPEUN IYAGI),2013,"멜로드라마,드라마","권상우(케이),이보영(크림),이범수(차주환)",http://file.koreafilm.or.kr/thm/02/00/01/15/TN_DPK003556.jpg
키친,THE NAKED KITCHEN (KITCHEN),2013,멜로드라마,"신민아(안모래),김태우(한상인),주지훈(박두레)",http://file.koreafilm.or.kr/thm/02/00/03/81/TN_DPK10094B.jpg
7급 공무원,MY GIRLFRIEND IS AN AGENT (CHILGEUP GONGMUWON),2013,"액션,코메디,드라마,첩보,범죄","김하늘(수지),강지환(재준),류승룡(원석)",http://file.koreafilm.or.kr/thm/02/00/01/17/TN_DPK003584.jpg
마린보이,MARINE BOY,2013,"액션,범죄,해양액션,스릴러","김강우(천수),조재현(강사장),박시연(유리)",http://file.koreafilm.or.kr/thm/02/00/01/14/TN_DPK003523.jpg
핸드폰,HANDPHONE(HAENDEUPON),2013,스릴러,"박용우(정이규),엄태웅(오승민),박솔미(김정연)",http://file.koreafilm.or.kr/thm/02/00/01/15/TN_DPK003534.jpg
더 히어로,THE HERO (HI-EO-RO),2013,"코메디,드라마,SF,가족","오정세(주연),정윤석(규완),박철민(영탁)",http://file.koreafilm.or.kr/thm/02/00/02/04/TN_DPK006139.JPG
이웃집 남자,THE MAN NEXT DOOR (IUTJIP NAMJA),2013,"드라마,범죄,사회물(경향)","윤제문(상수),서태화(민석),김인권(순대남)",http://file.koreafilm.or.kr/thm/02/00/01/31/TN_DPK004028.jpg
웨딩드레스,WEDDING DRESS,2013,드라마,"송윤아(서고운),김향기(장소라),김명국(정운)",http://file.koreafilm.or.kr/thm/02/00/01/30/TN_DPK003995.jpg
용서는 없다,NO MERCY(YONGSEONEUN EOPDA),2013,"미스터리,스릴러","설경구(강민호),류승범(이성호),한혜진(민서영)",http://file.koreafilm.or.kr/thm/02/00/01/29/TN_DPK003976.jpg
여행자,A BRAND NEW LIFE (YEOHAENGJA),2013,드라마,"김새론(진희),박도연(숙희),고아성(예신)",http://file.koreafilm.or.kr/thm/02/00/02/84/TN_DPK009835.JPG
백야행 - 하얀 어둠 속을 걷다,WHITE NIGHT(BAEGYAHAENG - HAYAN EODUM SOGEUL GEOTDA),2013,"멜로드라마,범죄,미스터리,스릴러","한석규(한동수),손예진(유미호),고수(김요한)",http://file.koreafilm.or.kr/thm/02/00/01/29/TN_DPK003973.jpg
아빠가 여자를 좋아해,LADY DADDY (APPAGA YEOJAREUL JOAHAE),2013,"코메디,드라마,가족,멜로드라마","이나영(지현),김지석(준서),김희수(유빈)",http://file.koreafilm.or.kr/thm/02/00/03/83/TN_DPK10433A.jpg
설국열차,SNOWPIERCER (SEOL-GUK-YEOL-CHA),2013,"액션,SF,스릴러,어드벤처","크리스 에반스(Curtis),송강호(Namgoong Minsoo),에드 해리스(Wilford)",http://file.koreafilm.or.kr/thm/02/00/01/97/TN_DPK005914.jpg
2 건스, ,2013,"드라마,액션,코메디","마크 월버그,제임스 마스던,빌 팩스톤",http://file.koreafilm.or.kr/thm/02/00/02/07/TN_DPF003989.JPG
노라노,NORA NOH,2013,"문화,인물","노라노,서은영,김연옥",http://file.koreafilm.or.kr/thm/02/00/02/05/TN_DPA000232.JPG
화이트 고릴라, ,2013,"코메디,가족,아동,어드벤처","데이빗 스페이드,아리아나 그랜드,제네트 맥커디",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003964.jpg
오싱, ,2013,"드라마,가족","하마다 코코네,우에토 아야,이나가키 고로",http://file.koreafilm.or.kr/thm/02/00/02/07/TN_DPF003998.JPG
노란 코끼리, ,2013,"드라마,멜로드라마","미야자키 아오이,무카이 오사무,혼다 미유",http://file.koreafilm.or.kr/thm/02/00/02/07/TN_DPF003988.JPG
토르 : 다크 월드, ,2013,"액션,어드벤처","크리스 헴스워스,톰 히들스턴 ,나탈리 포트만",http://file.koreafilm.or.kr/thm/02/00/02/05/TN_DPF003930.JPG
텔레비전, ,2013,"드라마,코메디","샤히르 카지 후다,누스랏 임로세 티샤",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003955.JPG
퍼펙트 호스트, ,2013,"코메디,범죄,스릴러","데이빗 하이드 피어스,클레인 크로포드,나다니엘 파커",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003974.jpg
플라이 보이스,THE FLYBOYS,2013,"액션,어드벤처","제시 제임스,레일리 맥클렌던,스티븐 볼드윈",http://file.koreafilm.or.kr/thm/02/00/02/05/TN_DPF003932.JPG
1ST 지드래곤 콘서트 - SHINE A LIGHT,1ST G DRAGON CONCERT - SHINE A LIGHT,2013,뮤직,"지드래곤,빅뱅",http://file.koreafilm.or.kr/thm/02/00/01/33/TN_DPA000046.jpg
다크월드 3D, ,2013,"미스터리,스릴러,판타지","스베트라나 이바노바,이반 지드코브,엘레나 파노바",http://file.koreafilm.or.kr/thm/02/00/01/96/TN_DPF003477.JPG
사대명포, ,2013,"액션,코메디,스릴러,어드벤처,판타지","유역비,덩차오,정중기",http://file.koreafilm.or.kr/thm/02/00/02/05/TN_DPF003936.JPG
클립, ,2013,"드라마,가족","이시도라 시미요노비치 (야스나),부카신 야스니치,몬야 사빅",http://file.koreafilm.or.kr/thm/02/00/02/07/TN_DPF003992.JPG
호세마리아 신부의길, ,2013,"드라마,전기,전쟁","찰리 콕스,웨스 벤들리,더그레이 스코트",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003949.JPG
변태가면, ,2013,"드라마,코메디","스즈키 료헤이,시미즈 후미카,무로 츠요시",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003980.JPG
디스커넥트, ,2013,"드라마,스릴러","제이슨 베이트먼,호프 데이비스,프랭크 그릴로",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003947.JPG
도쿄 미녀삼총사 , ,2013,"액션,스릴러","미츠야 요코,시게이즈 미카 ,오오타니 미츠호",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003985.JPG
카운슬러, ,2013,"드라마,범죄,스릴러","브래드 피트,마이클 파스벤더,카메론 디아즈",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003961.jpg
사랑은 당신, ,2013,"드라마,멜로드라마","루카 마리넬리,클라우디오 팔리또,토니",http://file.koreafilm.or.kr/thm/02/00/02/05/TN_DPF003943.JPG
우산(A),UMBRELLA (USAN),2013,"드라마,사회물(경향)", ,http://file.koreafilm.or.kr/thm/02/00/01/27/TN_DPK003783.jpg
까미유 끌로델, ,2013,"드라마,전기","줄리엣 비노쉬(까미유 끌로델),장-뤼크 뱅상(폴 끌로델),로베르 르로이(의사)",http://file.koreafilm.or.kr/thm/02/00/02/05/TN_DPF003937.JPG
라붐, ,2013,드라마,"소피 마르소,끌로드 브라소,브리지트 포시",http://file.koreafilm.or.kr/thm/02/00/02/04/TN_DPF003928.JPG
러브레이스, ,2013,"드라마,전기","아만다 사이프리드,피터 사스가드,주노 템플",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003975.JPG
더 퍼지, ,2013,"SF,공포,스릴러","에단 호크,레나 헤디,맥스 버크홀더",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003971.JPG
하늘에서 음식이 내린다면, ,2013,"코메디,드라마,판타지","빌 하더,안나 패리스,제임스 칸",http://file.koreafilm.or.kr/thm/02/00/01/30/TN_DPF001355.jpg
백설공주: 또 다른 이야기  , ,2013,"드라마,판타지","엘리자 베넷,제인 마치,제이미 토머스 킹 ",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003967.JPG
풍운결, ,2013,"액션,판타지","사정봉,임현제,임봉 ",http://file.koreafilm.or.kr/thm/02/00/02/02/TN_DPF003816.JPG
카이츠, ,2013,"멜로드라마,액션,스릴러","리틱 로샨,바바라 모리,스티븐 마이클 쿠에자다 ",http://file.koreafilm.or.kr/thm/02/00/02/06/TN_DPF003962.JPG
스승의 은혜,"TO SIR, WITH LOVE (SEU-SEUNG-EUI EUN-HYE)",2013,공포(호러),"오미희(박선생),서영희(남미자),여현수(이세호)",http://file.koreafilm.or.kr/thm/02/00/01/08/TN_DPK003135.jpg
님은 먼곳에,SUNNY (NIMEUN MEONGOSE),2013,"드라마,전쟁","수애(순이),정진영(정만),정경호(용득)",http://file.koreafilm.or.kr/thm/02/00/01/06/TN_DPK002947.jpg
죽지않아,NEVER DYING (JUK-JI-A-NA),2013,"드라마,스릴러","이봉규(할배),차래형(지훈),한은비(은주)",http://file.koreafilm.or.kr/thm/02/00/02/65/TN_DPK009062.JPG
일탈여행: 프라이빗 아일랜드,PRIVATE ISLAND,2013,드라마,"손은서(인아),신소율(나나),다은(유리)",http://file.koreafilm.or.kr/thm/02/00/02/03/TN_DPK006086.JPG
캡틴 필립스, ,2013,드라마,"톰 행크스,캐서린 키너,맥스 마티니",http://file.koreafilm.or.kr/thm/02/00/02/04/TN_DPF003901.JPG
당신에게도 사랑이 다시 찾아 올까요?,PLAYING FOR KEEPS,2013,"드라마,멜로드라마,코메디,스포츠","제라드 버틀러,제시카 비엘,우마 서먼",http://file.koreafilm.or.kr/thm/02/00/02/04/TN_DPF003909.JPG
비밀의 아코짱, ,2013,"드라마,멜로드라마,판타지","아야세 하루카,오카다 마사키,타니하라 쇼스케",http://file.koreafilm.or.kr/thm/02/00/02/05/TN_DPF003945.JPG
더 워드, ,2013,"공포,스릴러","린지 폰세카,앰버 허드,다니엘 파나베이커",http://file.koreafilm.or.kr/thm/02/00/02/05/TN_DPF003944.JPG
블루 재스민 ,BLUE JASMINE,2013,드라마,"케이트 블란쳇,알렉 볼드윈,피터 사스가드",http://file.koreafilm.or.kr/thm/02/00/02/03/TN_DPF003849.JPG
줄리 & 줄리아, ,2013,드라마,"메릴 스트립,에이미 애덤스,스탠리 투치",http://file.koreafilm.or.kr/thm/02/00/01/29/TN_DPF001304.jpg
흑협, ,2013,"액션,SF,어드벤처,범죄,스릴러","이연걸,막문위,유청운",http://file.koreafilm.or.kr/thm/02/00/02/05/TN_DPF003942.JPG
그랑 블루,THE BIG BLUE,2013,"드라마,어드벤처","장 르노,장 마크 바,로잔나 아퀘트",http://file.koreafilm.or.kr/thm/02/00/03/86/TN_DPF03683D.jpg
진링의 13소녀, ,2013,"드라마,전쟁","크리스찬 베일,니니,장신이",http://file.koreafilm.or.kr/thm/02/00/02/05/TN_DPF003941.JPG
파라다이스 러브, ,2013,드라마,"마리아 호프스타터,마가렛 티에젤",http://file.koreafilm.or.kr/thm/02/00/02/05/TN_DPF003939.JPG
뷰티풀 라이즈, ,2013,"드라마,멜로드라마,코메디","오드리 토투,나탈리 베이,사미 부아지라",http://file.koreafilm.or.kr/thm/02/00/02/05/TN_DPF003938.JPG
에코 플래닛 3D : 지구 구출 특급 대작전, ,2013,"드라마,액션","콩데이 자투라나사미,도드사폴 시리위왓,능티다 소폰",http://file.koreafilm.or.kr/thm/02/00/02/04/TN_DPF003921.JPG
황금을 안고 튀어라, ,2013,"액션,범죄,스릴러","츠마부키 사토시,아사노 타다노부,최강창민 ",http://file.koreafilm.or.kr/thm/02/00/02/04/TN_DPF003905.JPG
사랑에 빠진 것처럼, ,2013,드라마,"타카나시 린,카세 료,오쿠노 타다시",http://file.koreafilm.or.kr/thm/02/00/02/04/TN_DPF003914.JPG
히트 ,HIT (HITEU),2013,"액션,코메디,드라마","한재석(바지),송영창(장사장),정성화(제임스)",http://file.koreafilm.or.kr/thm/02/00/01/48/TN_DPK004482.JPG
뽕똘,BBONGDOL(PPONGTTOL),2013,"코메디,드라마","김민혁 (성필),이경준 (뽕똘),양정원(용필)",http://file.koreafilm.or.kr/thm/02/00/01/47/TN_DPK004467.JPG
량강도 아이들,RYANGGANG CHILDREN(RYANGGANGDO AIDEUL),2013,"드라마,아동,가족,판타지,코메디","김환영(종수),주혜리(꽃분),유윤상(만세)",http://file.koreafilm.or.kr/thm/02/00/02/76/TN_DPK009384.JPG
아름다운 유산,BEAUTIFUL LEGACY(AREUMDAUN YUSAN),2013,드라마,"이연재(수정),김민수(민성),김형규(경태)",http://file.koreafilm.or.kr/thm/02/00/01/45/TN_DPK004378.JPG
라스트 갓파더,THE LAST GODFATHER,2013,"코메디,갱스터","심형래(영구),하비 케이틀(돈 카리니),조셀린 도나휴 (낸시 본판티)",http://file.koreafilm.or.kr/thm/02/00/02/76/TN_DPK009383.JPG
중국,HEARTBEAT (SIMJANGI TTWINDA),2013,"드라마,가족","김윤진(채연희),박해일(이휘도),정다혜(나수영)",http://file.koreafilm.or.kr/thm/02/00/01/40/TN_DPK004267.JPG
파수꾼,BLEAK NIGHT (PA-SU-KKUN),2013,드라마,"이제훈(기태),서준영(동윤),박정민(희준)",http://file.koreafilm.or.kr/thm/02/00/01/43/TN_DPK004348.JPG
춤추는 동물원,DANCING ZOO (CHUM-CHU-NEUN DONG-MUR-WON),2013,"드라마,멜로드라마,뮤직","한희정(희정),몬구(준수),송수연(윤진)",http://file.koreafilm.or.kr/thm/02/00/02/82/TN_DPK009768.JPG
맛있는 인생,SECOND HALF (MA-SIN-NEUN-IN-SAENG),2013,"드라마,멜로드라마","류승수(조대표),이솜(민아),나윤성(맛사지남)",http://file.koreafilm.or.kr/thm/02/00/02/82/TN_DPK009758.JPG
두 여자,LOVE IN BETWEEN (DU-YEO-JA),2013,"멜로드라마,드라마","신은경(한소영),정준호(윤지석),심이영(최수지)",http://file.koreafilm.or.kr/thm/02/00/01/39/TN_DPK004220.JPG
소와 함께 여행하는 법,ROLLING HOME WITH A BULL (SO-WA-HAM-KKE-YEO-HAENG-HA-NEUN-BEOP),2013,드라마,"김영필(선호),공효진(현수),먹보(한수)",http://file.koreafilm.or.kr/thm/02/00/01/38/TN_DPK004192.JPG
조금만 더 가까이,"COME, CLOSER (JOGEUMMAN DEO GAKKAI)",2013,"드라마,멜로드라마","윤계상(현오),정유미(은희),윤희석(주영)",http://file.koreafilm.or.kr/thm/02/00/01/37/TN_DPK004178.JPG
페스티발,FOXY FESTIVAL,2013,"코메디,멜로드라마","신하균(장배),엄지원(지수),심혜진(순심)",http://file.koreafilm.or.kr/thm/02/00/01/39/TN_DPK004231.JPG
불량남녀,ROMANTIC DEBTORS (BULLYANGNAMNYEO),2013,"코메디,멜로드라마","임창정(방극현),엄지원(김무령),정은우(상혁)",http://file.koreafilm.or.kr/thm/02/00/01/37/TN_DPK004179.JPG
황해,THE YELLOW SEA (HWANGHAE),2013,"스릴러,액션,범죄","하정우(김구남),김윤석(면정학),조성하(김태원)",http://file.koreafilm.or.kr/thm/02/00/01/40/TN_DPK004269.JPG
심야의 FM,MIDNIGHT F.M. (SIMNYAUI FM) ,2013,"범죄,스릴러","수애(고선영),유지태(한동수),마동석(손덕태)",http://file.koreafilm.or.kr/thm/02/00/01/37/TN_DPK004169.JPG
